# Vitis BLAS gemv golden -- ap_fixed<24,12>, AS SHIPPED -- carries the dotHelper.hpp:98 ap_fixed defect
# y is the RAW STORED FIELD in hex (the ap_uint<W> the kernel wrote)
# columns: config logParEntries case row y_hex
# W I n_cases M N
24 12 3 4 16
trn_wrap 2 0 0 fffff7
trn_wrap 2 0 1 6
trn_wrap 2 0 2 0
trn_wrap 2 0 3 fffffb
trn_wrap 2 1 0 ffffd0
trn_wrap 2 1 1 7ef
trn_wrap 2 1 2 0
trn_wrap 2 1 3 14d
trn_wrap 2 2 0 fffff5
trn_wrap 2 2 1 ffffad
trn_wrap 2 2 2 0
trn_wrap 2 2 3 fffd59
trn_wrap 3 0 0 fffff7
trn_wrap 3 0 1 6
trn_wrap 3 0 2 0
trn_wrap 3 0 3 fffffb
trn_wrap 3 1 0 ffffd0
trn_wrap 3 1 1 7ef
trn_wrap 3 1 2 0
trn_wrap 3 1 3 14d
trn_wrap 3 2 0 fffff5
trn_wrap 3 2 1 ffffad
trn_wrap 3 2 2 0
trn_wrap 3 2 3 fffd59
trn_wrap 4 0 0 fffff7
trn_wrap 4 0 1 6
trn_wrap 4 0 2 0
trn_wrap 4 0 3 fffffb
trn_wrap 4 1 0 ffffd0
trn_wrap 4 1 1 7ef
trn_wrap 4 1 2 0
trn_wrap 4 1 3 14d
trn_wrap 4 2 0 fffff5
trn_wrap 4 2 1 ffffad
trn_wrap 4 2 2 0
trn_wrap 4 2 3 fffd59
rnd_wrap 2 0 0 fffff7
rnd_wrap 2 0 1 6
rnd_wrap 2 0 2 0
rnd_wrap 2 0 3 fffffb
rnd_wrap 2 1 0 ffffd0
rnd_wrap 2 1 1 7ef
rnd_wrap 2 1 2 0
rnd_wrap 2 1 3 14d
rnd_wrap 2 2 0 fffff5
rnd_wrap 2 2 1 ffffad
rnd_wrap 2 2 2 0
rnd_wrap 2 2 3 fffd59
rnd_wrap 3 0 0 fffff7
rnd_wrap 3 0 1 6
rnd_wrap 3 0 2 0
rnd_wrap 3 0 3 fffffb
rnd_wrap 3 1 0 ffffd0
rnd_wrap 3 1 1 7ef
rnd_wrap 3 1 2 0
rnd_wrap 3 1 3 14d
rnd_wrap 3 2 0 fffff5
rnd_wrap 3 2 1 ffffad
rnd_wrap 3 2 2 0
rnd_wrap 3 2 3 fffd59
rnd_wrap 4 0 0 fffff7
rnd_wrap 4 0 1 6
rnd_wrap 4 0 2 0
rnd_wrap 4 0 3 fffffb
rnd_wrap 4 1 0 ffffd0
rnd_wrap 4 1 1 7ef
rnd_wrap 4 1 2 0
rnd_wrap 4 1 3 14d
rnd_wrap 4 2 0 fffff5
rnd_wrap 4 2 1 ffffad
rnd_wrap 4 2 2 0
rnd_wrap 4 2 3 fffd59
trn_sat 2 0 0 fffff7
trn_sat 2 0 1 6
trn_sat 2 0 2 0
trn_sat 2 0 3 fffffb
trn_sat 2 1 0 ffffd0
trn_sat 2 1 1 708
trn_sat 2 1 2 0
trn_sat 2 1 3 14d
trn_sat 2 2 0 fffff5
trn_sat 2 2 1 ffffad
trn_sat 2 2 2 0
trn_sat 2 2 3 fffd59
trn_sat 3 0 0 fffff7
trn_sat 3 0 1 6
trn_sat 3 0 2 0
trn_sat 3 0 3 fffffb
trn_sat 3 1 0 ffffd0
trn_sat 3 1 1 708
trn_sat 3 1 2 0
trn_sat 3 1 3 14d
trn_sat 3 2 0 fffff5
trn_sat 3 2 1 ffffad
trn_sat 3 2 2 0
trn_sat 3 2 3 fffd59
trn_sat 4 0 0 fffff7
trn_sat 4 0 1 6
trn_sat 4 0 2 0
trn_sat 4 0 3 fffffb
trn_sat 4 1 0 ffffd0
trn_sat 4 1 1 708
trn_sat 4 1 2 0
trn_sat 4 1 3 14d
trn_sat 4 2 0 fffff5
trn_sat 4 2 1 ffffad
trn_sat 4 2 2 0
trn_sat 4 2 3 fffd59
rnd_sat 2 0 0 fffff7
rnd_sat 2 0 1 6
rnd_sat 2 0 2 0
rnd_sat 2 0 3 fffffb
rnd_sat 2 1 0 ffffd0
rnd_sat 2 1 1 708
rnd_sat 2 1 2 0
rnd_sat 2 1 3 14d
rnd_sat 2 2 0 fffff5
rnd_sat 2 2 1 ffffad
rnd_sat 2 2 2 0
rnd_sat 2 2 3 fffd59
rnd_sat 3 0 0 fffff7
rnd_sat 3 0 1 6
rnd_sat 3 0 2 0
rnd_sat 3 0 3 fffffb
rnd_sat 3 1 0 ffffd0
rnd_sat 3 1 1 708
rnd_sat 3 1 2 0
rnd_sat 3 1 3 14d
rnd_sat 3 2 0 fffff5
rnd_sat 3 2 1 ffffad
rnd_sat 3 2 2 0
rnd_sat 3 2 3 fffd59
rnd_sat 4 0 0 fffff7
rnd_sat 4 0 1 6
rnd_sat 4 0 2 0
rnd_sat 4 0 3 fffffb
rnd_sat 4 1 0 ffffd0
rnd_sat 4 1 1 708
rnd_sat 4 1 2 0
rnd_sat 4 1 3 14d
rnd_sat 4 2 0 fffff5
rnd_sat 4 2 1 ffffad
rnd_sat 4 2 2 0
rnd_sat 4 2 3 fffd59
